Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status,YYYY,Month,DD,hr
5/5/2018 13:00,12,18,16.7,26.7,36,572,36.2,13,0,2018,05,05,13
5/5/2018 14:00,14,14,16.7,26.6,37,572,36.4,13,0,2018,05,05,14
5/5/2018 15:00,14,14,16.7,26.3,38,572,36.3,14,0,2018,05,05,15
5/5/2018 16:00,11,7,16.7,24.6,42,572,34.2,15,0,2018,05,05,16
5/5/2018 17:00,9,9,16.6,23.9,43,572,32.3,17,0,2018,05,05,17
5/5/2018 18:00,12,18,16.6,23,45,572,31.3,18,0,2018,05,05,18
5/5/2018 19:00,17,15,16.6,21.6,49,573,30,19,0,2018,05,05,19
5/5/2018 20:00,13,10,16.6,20.9,51,573,28.8,21,0,2018,05,05,20
5/5/2018 21:00,13,20,16.6,20.4,54,574,28.2,22,0,2018,05,05,21
5/5/2018 22:00,17,16,16.6,19.9,56,574,27.6,22,0,2018,05,05,22
5/5/2018 23:00,30,38,16.6,18.4,64,573,27,24,0,2018,05,05,23
5/6/2018 0:00,30,34,16.6,18.3,64,573,26.4,25,0,2018,05,06,00
5/6/2018 1:00,26,27,16.6,17.6,66,573,26,25,0,2018,05,06,01
5/6/2018 2:00,23,21,16.6,16.8,70,572,25.4,26,0,2018,05,06,02
5/6/2018 3:00,25,36,16.6,16.4,73,572,25,27,0,2018,05,06,03
5/6/2018 4:00,43,46,16.6,15.9,73,573,24.6,27,0,2018,05,06,04
5/6/2018 5:00,40,45,16.6,16,74,573,24.3,27,0,2018,05,06,05
5/6/2018 6:00,45,53,16.6,16.7,73,574,24.5,28,0,2018,05,06,06
5/6/2018 7:00,52,53,16.6,18.2,68,574,26.2,26,0,2018,05,06,07
5/6/2018 8:00,47,34,16.6,20.9,59,575,29.1,23,0,2018,05,06,08
5/6/2018 9:00,26,16,16.6,22,55,575,31.3,20,0,2018,05,06,09
5/6/2018 10:00,16,15,16.6,24,48,574,33,18,0,2018,05,06,10
5/6/2018 11:00,16,14,16.6,24.3,46,574,34.5,16,0,2018,05,06,11
5/6/2018 12:00,12,14,16.6,23.9,48,574,34.5,17,0,2018,05,06,12
5/6/2018 13:00,11,4,16.7,23.2,51,573,33.5,18,0,2018,05,06,13
5/6/2018 14:00,6,6,16.6,23.2,48,573,33,17,0,2018,05,06,14
5/6/2018 15:00,7,5,16.7,22.1,52,573,31.9,18,0,2018,05,06,15
5/6/2018 16:00,7,17,16.6,23.8,48,573,31.6,19,0,2018,05,06,16
5/6/2018 17:00,14,10,16.6,23.5,46,573,33.2,17,0,2018,05,06,17
5/6/2018 18:00,7,10,16.7,21.8,53,573,31,20,0,2018,05,06,18
5/6/2018 19:00,15,11,16.7,20.3,59,573,28.9,23,0,2018,05,06,19
5/6/2018 20:00,11,13,16.6,19.4,62,574,27.7,24,0,2018,05,06,20
5/6/2018 21:00,8,13,16.6,18.9,64,574,26.9,25,0,2018,05,06,21
5/6/2018 22:00,15,19,16.6,18.2,67,574,26.4,26,0,2018,05,06,22
5/6/2018 23:00,21,22,16.6,17.5,71,574,25.9,27,0,2018,05,06,23
5/7/2018 0:00,23,24,16.6,17,74,574,25.5,28,0,2018,05,07,00
5/7/2018 1:00,21,15,16.6,17.2,72,574,25.4,28,0,2018,05,07,01
5/7/2018 2:00,11,13,16.6,17.4,70,574,26,26,0,2018,05,07,02
5/7/2018 3:00,29,40,16.6,17,72,574,25.8,27,0,2018,05,07,03
5/7/2018 4:00,40,30,16.6,16.9,72,574,25.7,26,0,2018,05,07,04
5/7/2018 5:00,28,29,16.6,16.6,73,574,25.4,27,0,2018,05,07,05
5/7/2018 6:00,42,79,16.6,17.1,72,575,25.2,27,0,2018,05,07,06
5/7/2018 7:00,56,41,16.6,20.2,59,575,27.6,24,0,2018,05,07,07
5/7/2018 8:00,27,19,16.6,21.1,56,575,30,21,0,2018,05,07,08
5/7/2018 9:00,22,23,16.6,22.7,50,575,32.4,18,0,2018,05,07,09
5/7/2018 10:00,17,19,16.6,23.3,47,575,33.3,17,0,2018,05,07,10
5/7/2018 11:00,15,15,16.6,24.6,42,574,33.8,16,0,2018,05,07,11
5/7/2018 12:00,11,15,16.6,25.8,39,574,35.2,14,0,2018,05,07,12
5/7/2018 13:00,14,15,16.6,26.1,38,573,36.4,14,0,2018,05,07,13
5/7/2018 14:00,12,13,16.7,24.9,42,573,35.8,14,0,2018,05,07,14
5/7/2018 15:00,12,14,16.7,20.3,57,573,32.1,18,0,2018,05,07,15
5/7/2018 16:00,18,37,16.6,20.2,61,573,27.7,24,0,2018,05,07,16
5/7/2018 17:00,58,97,16.6,21.7,56,573,28.9,23,0,2018,05,07,17
5/7/2018 18:00,80,61,16.6,21.3,52,573,29,21,0,2018,05,07,18
5/7/2018 19:00,58,60,16.6,20.6,54,573,28.5,21,0,2018,05,07,19
5/7/2018 20:00,49,31,16.6,20.2,59,573,28,23,0,2018,05,07,20
5/7/2018 21:00,30,54,16.6,19.9,63,574,27.9,25,0,2018,05,07,21
5/7/2018 22:00,58,49,16.6,19.5,65,574,27.7,25,0,2018,05,07,22
5/7/2018 23:00,43,50,16.6,18.5,69,574,27,26,0,2018,05,07,23
5/8/2018 0:00,44,46,16.6,17.9,72,573,26.3,27,0,2018,05,08,00
5/8/2018 1:00,41,44,16.6,17.3,75,573,25.8,28,0,2018,05,08,01
5/8/2018 2:00,42,41,16.6,17,77,573,25.4,29,0,2018,05,08,02
5/8/2018 3:00,29,36,16.6,16.7,78,573,25,30,0,2018,05,08,03
5/8/2018 4:00,30,35,16.6,16.2,78,573,24.4,30,0,2018,05,08,04
5/8/2018 5:00,41,57,16.6,15.8,80,573,24,30,0,2018,05,08,05
5/8/2018 6:00,82,129,16.6,16.4,77,574,23.8,30,0,2018,05,08,06
5/8/2018 7:00,98,53,16.6,20.2,61,574,26.5,26,0,2018,05,08,07
5/8/2018 8:00,48,45,16.6,20.9,58,574,29.7,22,0,2018,05,08,08
5/8/2018 9:00,32,24,16.6,22.3,54,574,30.8,21,0,2018,05,08,09
5/8/2018 10:00,26,27,16.6,23.6,48,574,33.2,18,0,2018,05,08,10
5/8/2018 11:00,18,19,16.7,24.4,45,573,33.4,17,0,2018,05,08,11
5/8/2018 12:00,21,24,16.6,26,40,572,34.6,16,0,2018,05,08,12
5/8/2018 13:00,27,24,16.6,26.8,38,572,36,14,0,2018,05,08,13
5/8/2018 14:00,19,16,16.7,26.1,38,571,35.8,14,0,2018,05,08,14
5/8/2018 15:00,13,9,16.7,23.5,43,571,34.4,15,0,2018,05,08,15
5/8/2018 16:00,7,15,16.7,22.4,47,571,31.8,17,0,2018,05,08,16
5/8/2018 17:00,24,40,16.6,22.9,43,571,30.9,17,0,2018,05,08,17
5/8/2018 18:00,44,46,16.6,22.1,47,571,30.5,18,0,2018,05,08,18
5/8/2018 19:00,30,18,16.6,21.6,41,572,29.2,17,0,2018,05,08,19
5/8/2018 20:00,21,24,16.6,20.9,40,572,28.3,17,0,2018,05,08,20
5/8/2018 21:00,21,25,16.6,19.9,40,572,27.5,16,0,2018,05,08,21
5/8/2018 22:00,41,62,16.6,19.3,43,573,26.9,17,0,2018,05,08,22
5/8/2018 23:00,46,33,16.6,19.5,36,573,26.6,15,0,2018,05,08,23
5/9/2018 0:00,32,33,16.6,19.1,32,572,26.7,13,0,2018,05,09,00
5/9/2018 1:00,34,37,16.6,17.8,36,572,26.1,15,0,2018,05,09,01
5/9/2018 2:00,31,22,16.6,17.3,34,572,25.3,14,0,2018,05,09,02
5/9/2018 3:00,19,19,16.6,16.3,37,572,24.4,15,0,2018,05,09,03
5/9/2018 4:00,27,33,16.6,15.4,41,572,23.4,17,0,2018,05,09,04
5/9/2018 5:00,42,63,16.6,14.9,41,573,22.8,16,0,2018,05,09,05
5/9/2018 6:00,84,139,16.6,15.6,41,573,22.5,16,0,2018,05,09,06
5/9/2018 7:00,149,141,16.6,20.7,29,573,25.9,13,0,2018,05,09,07
5/9/2018 8:00,89,66,16.6,22.2,26,573,30.2,11,0,2018,05,09,08
5/9/2018 9:00,37,21,16.6,24.4,21,573,32.6,9,0,2018,05,09,09
5/9/2018 10:00,21,22,16.6,25.3,18,573,34,7,0,2018,05,09,10
5/9/2018 11:00,25,23,16.6,26.3,16,573,34.8,7,0,2018,05,09,11
5/9/2018 12:00,19,20,16.6,27.4,15,572,35.9,6,0,2018,05,09,12
5/9/2018 13:00,19,21,16.6,28.2,13,572,36.9,6,0,2018,05,09,13
5/9/2018 14:00,28,57,16.6,29.3,13,571,37.9,5,0,2018,05,09,14
5/9/2018 15:00,43,18,16.6,29.3,13,571,38.9,5,0,2018,05,09,15
5/9/2018 16:00,16,16,16.6,28.6,14,571,38.6,5,0,2018,05,09,16
5/9/2018 17:00,13,15,16.7,26.8,17,571,36.8,6,0,2018,05,09,17
5/9/2018 18:00,14,16,16.7,24.4,20,572,33.6,8,0,2018,05,09,18
5/9/2018 19:00,18,24,16.6,22.7,22,572,30.9,9,0,2018,05,09,19
5/9/2018 20:00,26,38,16.6,21.6,24,573,29.3,10,0,2018,05,09,20
5/9/2018 21:00,27,19,16.6,21.6,25,573,28.6,11,0,2018,05,09,21
5/9/2018 22:00,22,25,16.6,21,29,573,28.3,13,0,2018,05,09,22
5/9/2018 23:00,26,23,16.6,20.8,30,573,27.6,13,0,2018,05,09,23
5/10/2018 0:00,24,14,16.6,21.4,31,573,27.8,14,0,2018,05,10,00
5/10/2018 1:00,15,17,16.7,20.4,34,572,27.6,15,0,2018,05,10,01
5/10/2018 2:00,15,16,16.6,20.5,33,572,27.3,15,0,2018,05,10,02
5/10/2018 3:00,11,16,16.7,19.9,36,572,27.1,15,0,2018,05,10,03
5/10/2018 4:00,12,17,16.6,18.9,41,573,26.5,17,0,2018,05,10,04
5/10/2018 5:00,18,25,16.6,18.3,45,573,26,18,0,2018,05,10,05
5/10/2018 6:00,33,41,16.6,19,43,573,25.8,18,0,2018,05,10,06
5/10/2018 7:00,47,58,16.6,22.1,34,574,28.3,15,0,2018,05,10,07
5/10/2018 8:00,47,41,16.6,22.8,34,574,31.6,13,0,2018,05,10,08
5/10/2018 9:00,30,23,16.6,23.9,31,574,33.1,12,0,2018,05,10,09
5/10/2018 10:00,21,26,16.6,25.3,26,574,34.5,10,0,2018,05,10,10
5/10/2018 11:00,26,27,16.7,26.5,24,573,35.3,10,0,2018,05,10,11
5/10/2018 12:00,25,21,16.6,27.4,22,573,36,9,0,2018,05,10,12
5/10/2018 13:00,26,30,16.7,28.4,22,572,37.1,9,0,2018,05,10,13
5/10/2018 14:00,28,29,16.6,28.8,23,572,38.1,9,0,2018,05,10,14
5/10/2018 15:00,29,35,16.6,28.6,26,572,38.3,10,0,2018,05,10,15
5/10/2018 16:00,34,30,16.7,27.4,29,572,37.6,10,0,2018,05,10,16
5/10/2018 17:00,24,20,16.7,25.8,27,572,35.7,10,0,2018,05,10,17
5/10/2018 18:00,19,15,16.7,23.8,29,573,32.8,12,0,2018,05,10,18
5/10/2018 19:00,17,19,16.7,22.5,32,573,30.4,13,0,2018,05,10,19
5/10/2018 20:00,19,25,16.6,21.4,36,574,29.2,15,0,2018,05,10,20
5/10/2018 21:00,21,19,16.6,21.1,36,574,28.4,15,0,2018,05,10,21
5/10/2018 22:00,24,60,16.6,21.4,30,574,28.1,13,0,2018,05,10,22
5/10/2018 23:00,58,22,16.6,20.7,35,574,27.9,15,0,2018,05,10,23
5/11/2018 0:00,16,20,16.6,20.1,38,574,27.5,16,0,2018,05,11,00
5/11/2018 1:00,19,17,16.6,19.5,41,573,27.1,17,0,2018,05,11,01
5/11/2018 2:00,17,21,16.6,18.8,43,573,26.4,18,0,2018,05,11,02
5/11/2018 3:00,25,27,16.6,18.1,45,573,25.7,18,0,2018,05,11,03
5/11/2018 4:00,31,41,16.6,17.2,47,573,25.2,19,0,2018,05,11,04
5/11/2018 5:00,57,65,16.6,16.5,47,573,24.6,18,0,2018,05,11,05
5/11/2018 6:00,70,107,16.6,17.4,44,573,24.4,18,0,2018,05,11,06
5/11/2018 7:00,137,111,16.6,20.9,39,574,27.3,16,0,2018,05,11,07
5/11/2018 8:00,61,39,16.6,22.3,38,574,30.9,15,0,2018,05,11,08
5/11/2018 9:00,30,32,16.6,23.8,35,574,32.9,14,0,2018,05,11,09
5/11/2018 10:00,32,30,16.6,25.1,29,574,34.5,11,0,2018,05,11,10
5/11/2018 11:00,25,29,16.6,26.5,24,574,35.4,10,0,2018,05,11,11
5/11/2018 12:00,25,27,16.6,27,24,573,36.3,9,0,2018,05,11,12
5/11/2018 13:00,24,31,16.6,27.9,24,573,37.1,9,0,2018,05,11,13
5/11/2018 14:00,29,33,16.6,28.5,22,572,38,8,0,2018,05,11,14
5/11/2018 15:00,29,28,16.7,28.2,22,572,38.3,8,0,2018,05,11,15
5/11/2018 16:00,29,28,16.6,27.2,24,572,37.2,9,0,2018,05,11,16
5/11/2018 17:00,20,19,16.7,25.6,27,572,34.8,10,0,2018,05,11,17
5/11/2018 18:00,25,30,16.6,24.3,28,573,32.5,11,0,2018,05,11,18
5/11/2018 19:00,39,61,16.6,23,29,573,30.7,12,0,2018,05,11,19
